datetime,date_only,hourly_demand,hourly_average_price,ontario_avg_temp_c,cold_stress,heat_stress,temp_stress_type,reconstruction_error,anomaly_flag
2018-01-01 23:00:00,2018-01-01,16356000,38.14,-20.0,1,0,cold,0.00024501394020813393,0
2018-01-02 00:00:00,2018-01-02,15809000,31.12,-14.96,1,0,cold,0.0002288846335100483,0
2018-01-02 01:00:00,2018-01-02,15465000,10.76,-14.96,1,0,cold,0.00021074747272361075,0
2018-01-02 02:00:00,2018-01-02,15255000,14.34,-14.96,1,0,cold,0.00022053565651099574,0
2018-01-02 03:00:00,2018-01-02,15236000,0.29,-14.96,1,0,cold,0.00020790657842504834,0
2018-01-02 04:00:00,2018-01-02,15275000,1.43,-14.96,1,0,cold,0.0001779244478936736,0
2018-01-02 05:00:00,2018-01-02,15726000,14.36,-14.96,1,0,cold,0.00018051151840895252,0
2018-01-02 06:00:00,2018-01-02,16874000,19.1,-14.96,1,0,cold,0.00015624307975604075,0
2018-01-02 07:00:00,2018-01-02,17897000,34.9,-14.96,1,0,cold,0.00016813723638981477,0
2018-01-02 08:00:00,2018-01-02,18232000,43.72,-14.96,1,0,cold,0.00016365308257101672,0
2018-01-02 09:00:00,2018-01-02,18739000,46.03,-14.96,1,0,cold,0.00015909776791205827,0
2018-01-02 10:00:00,2018-01-02,19030000,49.4,-14.96,1,0,cold,0.00023146673533281896,0
2018-01-02 11:00:00,2018-01-02,19126000,66.6,-14.96,1,0,cold,0.00029284950238021303,0
2018-01-02 12:00:00,2018-01-02,18984000,42.14,-14.96,1,0,cold,0.0002524639761212108,0
2018-01-02 13:00:00,2018-01-02,18873000,40.35,-14.96,1,0,cold,0.00024588063971926473,0
2018-01-02 14:00:00,2018-01-02,18753000,34.36,-14.96,1,0,cold,0.0002781257101768439,0
2018-01-02 15:00:00,2018-01-02,18883000,29.98,-14.96,1,0,cold,0.00018557226862443992,0
2018-01-02 16:00:00,2018-01-02,19396000,42.86,-14.96,1,0,cold,7.920282976147873e-05,0
2018-01-02 17:00:00,2018-01-02,20331000,42.33,-14.96,1,0,cold,0.0001158136759628954,0
2018-01-02 18:00:00,2018-01-02,19890000,40.37,-14.96,1,0,cold,8.093985987490714e-05,0
2018-01-02 19:00:00,2018-01-02,19937000,42.44,-14.96,1,0,cold,9.452532914678046e-05,0
2018-01-02 20:00:00,2018-01-02,19633000,42.29,-14.96,1,0,cold,9.787532186857724e-05,0
2018-01-02 21:00:00,2018-01-02,18816000,41.64,-14.96,1,0,cold,0.00011400518617830475,0
2018-01-02 22:00:00,2018-01-02,17792000,8.01,-14.96,1,0,cold,0.0001990511927969321,0
2018-01-02 23:00:00,2018-01-02,16921000,29.72,-14.96,1,0,cold,0.00021584891943869094,0
2018-01-03 00:00:00,2018-01-03,16277000,2.31,-13.66,1,0,cold,0.00018585128404061027,0
2018-01-03 01:00:00,2018-01-03,15835000,19.43,-13.66,1,0,cold,0.00015207204559643782,0
2018-01-03 02:00:00,2018-01-03,15606000,0.0,-13.66,1,0,cold,0.00012338479440765704,0
2018-01-03 03:00:00,2018-01-03,15554000,0.0,-13.66,1,0,cold,0.00012101208147400381,0
2018-01-03 04:00:00,2018-01-03,15656000,0.0,-13.66,1,0,cold,0.00011132529833230863,0
2018-01-03 05:00:00,2018-01-03,16088000,0.0,-13.66,1,0,cold,0.00012809848598202195,0
2018-01-03 06:00:00,2018-01-03,17140000,32.26,-13.66,1,0,cold,0.00013631069762887521,0
2018-01-03 07:00:00,2018-01-03,18148000,66.58,-13.66,1,0,cold,0.00013562796759946833,0
2018-01-03 08:00:00,2018-01-03,18464000,79.95,-13.66,1,0,cold,0.00012566254412949983,0
2018-01-03 09:00:00,2018-01-03,18933000,88.93,-13.66,1,0,cold,9.294515330381696e-05,0
2018-01-03 10:00:00,2018-01-03,19013000,84.83,-13.66,1,0,cold,0.00012336268980801552,0
2018-01-03 11:00:00,2018-01-03,18830000,86.87,-13.66,1,0,cold,0.00015490368790701213,0
2018-01-03 12:00:00,2018-01-03,18804000,88.33,-13.66,1,0,cold,0.00018437903009094124,0
2018-01-03 13:00:00,2018-01-03,18848000,64.63,-13.66,1,0,cold,0.00014396849966832472,0
2018-01-03 14:00:00,2018-01-03,18860000,40.84,-13.66,1,0,cold,0.0001418696613373102,0
2018-01-03 15:00:00,2018-01-03,19119000,56.34,-13.66,1,0,cold,0.00012110074685158191,0
2018-01-03 16:00:00,2018-01-03,19471000,82.3,-13.66,1,0,cold,9.88167864229067e-05,0
2018-01-03 17:00:00,2018-01-03,20380000,89.3,-13.66,1,0,cold,0.00010258813790217347,0
2018-01-03 18:00:00,2018-01-03,20108000,88.01,-13.66,1,0,cold,7.826964913383283e-05,0
2018-01-03 19:00:00,2018-01-03,20005000,81.94,-13.66,1,0,cold,7.950369901203094e-05,0
2018-01-03 20:00:00,2018-01-03,19754000,83.84,-13.66,1,0,cold,7.936265182875001e-05,0
2018-01-03 21:00:00,2018-01-03,19002000,84.16,-13.66,1,0,cold,7.329870116469315e-05,0
2018-01-03 22:00:00,2018-01-03,18102000,76.34,-13.66,1,0,cold,8.33797156982135e-05,0
2018-01-03 23:00:00,2018-01-03,16963000,46.04,-13.66,1,0,cold,0.00013622260175159484,0
2018-01-04 00:00:00,2018-01-04,16223000,15.77,-18.4,1,0,cold,0.00010940760675292556,0
2018-01-04 01:00:00,2018-01-04,15787000,4.94,-18.4,1,0,cold,9.003794834871544e-05,0
2018-01-04 02:00:00,2018-01-04,15467000,6.47,-18.4,1,0,cold,6.333779524981219e-05,0
2018-01-04 03:00:00,2018-01-04,15185000,0.75,-18.4,1,0,cold,6.450312327461048e-05,0
2018-01-04 04:00:00,2018-01-04,15412000,0.0,-18.4,1,0,cold,7.055434051495192e-05,0
2018-01-04 05:00:00,2018-01-04,15902000,0.42,-18.4,1,0,cold,8.814477826141549e-05,0
2018-01-04 06:00:00,2018-01-04,17158000,23.91,-18.4,1,0,cold,8.455417798775349e-05,0
2018-01-04 07:00:00,2018-01-04,18198000,64.7,-18.4,1,0,cold,6.634364943639783e-05,0
2018-01-04 08:00:00,2018-01-04,18537000,67.25,-18.4,1,0,cold,7.977352865481435e-05,0
2018-01-04 09:00:00,2018-01-04,18760000,66.97,-18.4,1,0,cold,9.375299491948571e-05,0
2018-01-04 10:00:00,2018-01-04,18699000,61.74,-18.4,1,0,cold,9.519263896834848e-05,0
2018-01-04 11:00:00,2018-01-04,18639000,58.55,-18.4,1,0,cold,0.00011529654450836913,0
2018-01-04 12:00:00,2018-01-04,18537000,51.98,-18.4,1,0,cold,0.0001469194956780471,0
2018-01-04 13:00:00,2018-01-04,18546000,13.35,-18.4,1,0,cold,0.00012261690235949673,0
2018-01-04 14:00:00,2018-01-04,18299000,13.33,-18.4,1,0,cold,0.0001540416617753365,0
2018-01-04 15:00:00,2018-01-04,18613000,13.35,-18.4,1,0,cold,0.00014545092793224646,0
2018-01-04 16:00:00,2018-01-04,19028000,21.1,-18.4,1,0,cold,0.00012769619561569945,0
2018-01-04 17:00:00,2018-01-04,19935000,54.4,-18.4,1,0,cold,0.0001320185146192758,0
2018-01-04 18:00:00,2018-01-04,19930000,56.01,-18.4,1,0,cold,0.00010861421918930608,0
2018-01-04 19:00:00,2018-01-04,19980000,58.91,-18.4,1,0,cold,9.989410858300797e-05,0
2018-01-04 20:00:00,2018-01-04,19856000,58.82,-18.4,1,0,cold,0.00011460764829092971,0
2018-01-04 21:00:00,2018-01-04,19678000,60.96,-18.4,1,0,cold,0.0001393945732332079,0
2018-01-04 22:00:00,2018-01-04,18889000,73.71,-18.4,1,0,cold,0.00017928699819909688,0
2018-01-04 23:00:00,2018-01-04,17940000,106.23,-18.4,1,0,cold,0.0002052840820843094,0
2018-01-05 00:00:00,2018-01-05,17475000,18.5,-22.120000000000005,1,0,cold,0.0002404280968197481,0
2018-01-05 01:00:00,2018-01-05,16808000,13.33,-22.120000000000005,1,0,cold,0.0002196694159555447,0
2018-01-05 02:00:00,2018-01-05,16679000,13.36,-22.120000000000005,1,0,cold,0.00019870882116778963,0
2018-01-05 03:00:00,2018-01-05,16620000,13.34,-22.120000000000005,1,0,cold,0.00018682279841746594,0
2018-01-05 04:00:00,2018-01-05,16706000,13.45,-22.120000000000005,1,0,cold,0.00019439348494041907,0
2018-01-05 05:00:00,2018-01-05,17173000,9.69,-22.120000000000005,1,0,cold,0.0001896160235772265,0
2018-01-05 06:00:00,2018-01-05,18123000,68.23,-22.120000000000005,1,0,cold,0.00015624688381121198,0
2018-01-05 07:00:00,2018-01-05,19177000,77.02,-22.120000000000005,1,0,cold,0.0002111557199323081,0
2018-01-05 08:00:00,2018-01-05,19660000,79.79,-22.120000000000005,1,0,cold,0.00017362308856152305,0
2018-01-05 09:00:00,2018-01-05,19836000,77.02,-22.120000000000005,1,0,cold,0.0001463609543798861,0
2018-01-05 10:00:00,2018-01-05,19789000,81.64,-22.120000000000005,1,0,cold,0.0001487249684386826,0
2018-01-05 11:00:00,2018-01-05,19773000,80.73,-22.120000000000005,1,0,cold,0.00021412604335098383,0
2018-01-05 12:00:00,2018-01-05,19585000,70.35,-22.120000000000005,1,0,cold,0.00027910685700854935,0
2018-01-05 13:00:00,2018-01-05,19503000,67.87,-22.120000000000005,1,0,cold,0.00016782479355133606,0
2018-01-05 14:00:00,2018-01-05,19430000,68.42,-22.120000000000005,1,0,cold,0.00015598239105104076,0
2018-01-05 15:00:00,2018-01-05,19647000,75.97,-22.120000000000005,1,0,cold,0.00014653354993404718,0
2018-01-05 16:00:00,2018-01-05,20022000,77.9,-22.120000000000005,1,0,cold,0.00010786671322368038,0
2018-01-05 17:00:00,2018-01-05,20906000,105.23,-22.120000000000005,1,0,cold,0.0001007200854416233,0
2018-01-05 18:00:00,2018-01-05,20706000,112.51,-22.120000000000005,1,0,cold,7.070588573321952e-05,0
2018-01-05 19:00:00,2018-01-05,20429000,95.42,-22.120000000000005,1,0,cold,8.166084172819236e-05,0
2018-01-05 20:00:00,2018-01-05,20276000,128.05,-22.120000000000005,1,0,cold,8.504853907733204e-05,0
2018-01-05 21:00:00,2018-01-05,19754000,77.94,-22.120000000000005,1,0,cold,7.721093071431763e-05,0
2018-01-05 22:00:00,2018-01-05,18914000,69.07,-22.120000000000005,1,0,cold,7.247502594832866e-05,0
2018-01-05 23:00:00,2018-01-05,18064000,67.57,-22.120000000000005,1,0,cold,9.174273105882103e-05,0
2018-01-06 00:00:00,2018-01-06,17293000,42.71,-21.339999999999996,1,0,cold,0.00010556653836509947,0
2018-01-06 01:00:00,2018-01-06,16937000,12.21,-21.339999999999996,1,0,cold,7.682228248805928e-05,0
2018-01-06 02:00:00,2018-01-06,16505000,13.32,-21.339999999999996,1,0,cold,6.352573440961954e-05,0
2018-01-06 03:00:00,2018-01-06,16599000,13.36,-21.339999999999996,1,0,cold,6.0127582915049396e-05,0
2018-01-06 04:00:00,2018-01-06,16647000,21.76,-21.339999999999996,1,0,cold,0.00010743224226271088,0
2018-01-06 05:00:00,2018-01-06,16764000,13.35,-21.339999999999996,1,0,cold,0.0001294200955933613,0
2018-01-06 06:00:00,2018-01-06,17155000,47.6,-21.339999999999996,1,0,cold,0.00014038822884201942,0
2018-01-06 07:00:00,2018-01-06,17841000,54.38,-21.339999999999996,1,0,cold,0.0001505732076360821,0
2018-01-06 08:00:00,2018-01-06,18703000,65.51,-21.339999999999996,1,0,cold,0.00016534398224272602,0
2018-01-06 09:00:00,2018-01-06,19116000,60.85,-21.339999999999996,1,0,cold,0.00018120649356196005,0
2018-01-06 10:00:00,2018-01-06,19225000,59.86,-21.339999999999996,1,0,cold,0.00020065967130027142,0
2018-01-06 11:00:00,2018-01-06,19340000,76.16,-21.339999999999996,1,0,cold,0.00023986526799864698,0
2018-01-06 12:00:00,2018-01-06,19153000,64.84,-21.339999999999996,1,0,cold,0.0003003963899990796,0
2018-01-06 13:00:00,2018-01-06,18895000,60.6,-21.339999999999996,1,0,cold,0.0003260338383353971,0
2018-01-06 14:00:00,2018-01-06,18781000,61.0,-21.339999999999996,1,0,cold,0.0002510350455648818,0
2018-01-06 15:00:00,2018-01-06,19077000,67.48,-21.339999999999996,1,0,cold,0.0001936249704728892,0
2018-01-06 16:00:00,2018-01-06,19741000,78.69,-21.339999999999996,1,0,cold,0.00016680120115875768,0
2018-01-06 17:00:00,2018-01-06,20768000,246.37,-21.339999999999996,1,0,cold,0.0002254857394276052,0
2018-01-06 18:00:00,2018-01-06,20217000,75.54,-21.339999999999996,1,0,cold,0.0002617060039964072,0
2018-01-06 19:00:00,2018-01-06,19782000,60.75,-21.339999999999996,1,0,cold,0.00023379785862122915,0
2018-01-06 20:00:00,2018-01-06,19725000,75.64,-21.339999999999996,1,0,cold,0.00021764263203872665,0
2018-01-06 21:00:00,2018-01-06,19538000,104.0,-21.339999999999996,1,0,cold,0.00025349910557288417,0
2018-01-06 22:00:00,2018-01-06,18723000,58.07,-21.339999999999996,1,0,cold,0.00027907616647251455,0
2018-01-06 23:00:00,2018-01-06,17819000,51.34,-21.339999999999996,1,0,cold,0.0002909556725832208,0
2018-01-07 00:00:00,2018-01-07,17015000,48.4,-13.02,1,0,cold,0.00027426083211875657,0
2018-01-07 01:00:00,2018-01-07,16531000,46.71,-13.02,1,0,cold,0.00025484484076382326,0
2018-01-07 02:00:00,2018-01-07,16240000,37.49,-13.02,1,0,cold,0.00023702036082476696,0
2018-01-07 03:00:00,2018-01-07,16103000,25.74,-13.02,1,0,cold,0.00024730832852887117,0
2018-01-07 04:00:00,2018-01-07,16031000,11.34,-13.02,1,0,cold,0.0002658651654173278,0
2018-01-07 05:00:00,2018-01-07,16095000,7.27,-13.02,1,0,cold,0.00027952498920072927,0
2018-01-07 06:00:00,2018-01-07,16439000,14.34,-13.02,1,0,cold,0.00030386442159927946,0
2018-01-07 07:00:00,2018-01-07,16797000,14.34,-13.02,1,0,cold,0.0003122600531145,0
2018-01-07 08:00:00,2018-01-07,17181000,44.7,-13.02,1,0,cold,0.00029763669621144304,0
2018-01-07 09:00:00,2018-01-07,17757000,14.38,-13.02,1,0,cold,0.0002886483008895775,0
2018-01-07 10:00:00,2018-01-07,18095000,14.37,-13.02,1,0,cold,0.0003326458372052375,0
2018-01-07 11:00:00,2018-01-07,18351000,45.71,-13.02,1,0,cold,0.0003768690440919752,0
2018-01-07 12:00:00,2018-01-07,18486000,47.0,-13.02,1,0,cold,0.0004011158759274467,0
2018-01-07 13:00:00,2018-01-07,18714000,44.4,-13.02,1,0,cold,0.0004703381154061651,0
2018-01-07 14:00:00,2018-01-07,18784000,45.38,-13.02,1,0,cold,0.0004031065574035589,0
2018-01-07 15:00:00,2018-01-07,18833000,39.92,-13.02,1,0,cold,0.0002817097666557269,0
2018-01-07 16:00:00,2018-01-07,19370000,45.87,-13.02,1,0,cold,0.00021388783377693685,0
2018-01-07 17:00:00,2018-01-07,20429000,52.62,-13.02,1,0,cold,0.00017876477036307431,0
2018-01-07 18:00:00,2018-01-07,19967000,62.28,-13.02,1,0,cold,0.00021859724782810632,0
2018-01-07 19:00:00,2018-01-07,19363000,41.06,-13.02,1,0,cold,0.0002893427580495418,0
2018-01-07 20:00:00,2018-01-07,18821000,34.24,-13.02,1,0,cold,0.00023235277639510393,0
2018-01-07 21:00:00,2018-01-07,18019000,20.86,-13.02,1,0,cold,0.00021252913709158064,0
2018-01-07 22:00:00,2018-01-07,17172000,28.24,-13.02,1,0,cold,0.00027379319565777003,0
2018-01-07 23:00:00,2018-01-07,16221000,27.67,-13.02,1,0,cold,0.00024020082962961228,0
2018-01-08 00:00:00,2018-01-08,15521000,0.0,-3.5800000000000005,1,0,cold,0.00017173029129397075,0
2018-01-08 01:00:00,2018-01-08,15129000,0.0,-3.5800000000000005,1,0,cold,0.00014504376961551308,0
2018-01-08 02:00:00,2018-01-08,14916000,0.0,-3.5800000000000005,1,0,cold,0.0001667298407255586,0
2018-01-08 03:00:00,2018-01-08,14880000,0.0,-3.5800000000000005,1,0,cold,0.00022327082222812293,0
2018-01-08 04:00:00,2018-01-08,14919000,0.0,-3.5800000000000005,1,0,cold,0.00026335470101266045,0
2018-01-08 05:00:00,2018-01-08,15426000,0.0,-3.5800000000000005,1,0,cold,0.00015823467657904479,0
2018-01-08 06:00:00,2018-01-08,16606000,1.5,-3.5800000000000005,1,0,cold,0.00014040851663468855,0
2018-01-08 07:00:00,2018-01-08,17913000,11.5,-3.5800000000000005,1,0,cold,0.00015053730876971155,0
2018-01-08 08:00:00,2018-01-08,18029000,11.59,-3.5800000000000005,1,0,cold,0.00016665947550835694,0
2018-01-08 09:00:00,2018-01-08,18047000,9.67,-3.5800000000000005,1,0,cold,0.00018086222968901523,0
2018-01-08 10:00:00,2018-01-08,18239000,14.35,-3.5800000000000005,1,0,cold,0.0001612585583412706,0
2018-01-08 11:00:00,2018-01-08,18177000,69.32,-3.5800000000000005,1,0,cold,0.0001768965870307148,0
2018-01-08 12:00:00,2018-01-08,18185000,41.11,-3.5800000000000005,1,0,cold,0.00021433657927272145,0
2018-01-08 13:00:00,2018-01-08,18242000,18.58,-3.5800000000000005,1,0,cold,0.0001912614918624477,0
2018-01-08 14:00:00,2018-01-08,18245000,33.46,-3.5800000000000005,1,0,cold,0.00019386950508919028,0
2018-01-08 15:00:00,2018-01-08,18103000,14.35,-3.5800000000000005,1,0,cold,0.00018657481184498038,0
2018-01-08 16:00:00,2018-01-08,18502000,24.56,-3.5800000000000005,1,0,cold,0.0001570044900079125,0
2018-01-08 17:00:00,2018-01-08,19355000,14.38,-3.5800000000000005,1,0,cold,0.0001340342037420576,0
2018-01-08 18:00:00,2018-01-08,19080000,14.34,-3.5800000000000005,1,0,cold,0.00010222631636958039,0
2018-01-08 19:00:00,2018-01-08,18840000,12.47,-3.5800000000000005,1,0,cold,0.00010241021814991114,0
2018-01-08 20:00:00,2018-01-08,18477000,10.41,-3.5800000000000005,1,0,cold,0.00010442083089724377,0
2018-01-08 21:00:00,2018-01-08,17814000,12.97,-3.5800000000000005,1,0,cold,9.362107091152535e-05,0
2018-01-08 22:00:00,2018-01-08,16740000,0.0,-3.5800000000000005,1,0,cold,0.00012935864134195065,0
2018-01-08 23:00:00,2018-01-08,15681000,0.0,-3.5800000000000005,1,0,cold,0.00016681445014887062,0
2018-01-09 00:00:00,2018-01-09,14900000,4.77,-6.139999999999999,1,0,cold,0.0001784046102600584,0
2018-01-09 01:00:00,2018-01-09,14375000,0.0,-6.139999999999999,1,0,cold,0.00017828705921988568,0
2018-01-09 02:00:00,2018-01-09,14203000,0.0,-6.139999999999999,1,0,cold,0.00014562470227314018,0
2018-01-09 03:00:00,2018-01-09,14134000,1.11,-6.139999999999999,1,0,cold,0.00013438198610957175,0
2018-01-09 04:00:00,2018-01-09,14246000,7.76,-6.139999999999999,1,0,cold,0.00013604366575283307,0
2018-01-09 05:00:00,2018-01-09,14863000,2.22,-6.139999999999999,1,0,cold,0.00015008126934796447,0
2018-01-09 06:00:00,2018-01-09,16195000,18.28,-6.139999999999999,1,0,cold,0.00015196194898545534,0
2018-01-09 07:00:00,2018-01-09,17635000,37.56,-6.139999999999999,1,0,cold,0.0001296349054273206,0
2018-01-09 08:00:00,2018-01-09,17553000,39.53,-6.139999999999999,1,0,cold,0.00018222580107206195,0
2018-01-09 09:00:00,2018-01-09,17577000,37.28,-6.139999999999999,1,0,cold,0.00021153256872512828,0
2018-01-09 10:00:00,2018-01-09,17574000,39.15,-6.139999999999999,1,0,cold,0.00017819289053020413,0
2018-01-09 11:00:00,2018-01-09,17652000,37.97,-6.139999999999999,1,0,cold,0.0001873558350415909,0
2018-01-09 12:00:00,2018-01-09,17417000,38.59,-6.139999999999999,1,0,cold,0.00021042056182528848,0
2018-01-09 13:00:00,2018-01-09,17600000,39.39,-6.139999999999999,1,0,cold,0.00017304202224544723,0
2018-01-09 14:00:00,2018-01-09,17726000,36.56,-6.139999999999999,1,0,cold,0.0001741651884187589,0
2018-01-09 15:00:00,2018-01-09,18005000,35.56,-6.139999999999999,1,0,cold,0.00017763358090715223,0
2018-01-09 16:00:00,2018-01-09,18566000,42.36,-6.139999999999999,1,0,cold,0.00016010440795718832,0
2018-01-09 17:00:00,2018-01-09,19548000,43.85,-6.139999999999999,1,0,cold,0.00015938797758161777,0
2018-01-09 18:00:00,2018-01-09,19229000,42.36,-6.139999999999999,1,0,cold,0.00018477334524866362,0
2018-01-09 19:00:00,2018-01-09,19117000,43.02,-6.139999999999999,1,0,cold,0.00016845033619791922,0
2018-01-09 20:00:00,2018-01-09,18712000,41.34,-6.139999999999999,1,0,cold,0.0001508136032957122,0
2018-01-09 21:00:00,2018-01-09,18074000,38.31,-6.139999999999999,1,0,cold,0.00018681121957231245,0
2018-01-09 22:00:00,2018-01-09,16986000,41.66,-6.139999999999999,1,0,cold,0.00014548665754723626,0
2018-01-09 23:00:00,2018-01-09,15863000,30.97,-6.139999999999999,1,0,cold,0.00013216036088673243,0
2018-01-10 00:00:00,2018-01-10,15104000,6.57,-2.56,1,0,cold,0.00014021535652928676,0
2018-01-10 01:00:00,2018-01-10,14699000,3.33,-2.56,1,0,cold,0.0001498075387130229,0
2018-01-10 02:00:00,2018-01-10,14497000,0.0,-2.56,1,0,cold,0.00014889520152465747,0
2018-01-10 03:00:00,2018-01-10,14508000,3.32,-2.56,1,0,cold,0.00014878222767650417,0
2018-01-10 04:00:00,2018-01-10,14674000,0.0,-2.56,1,0,cold,0.00015462607890495372,0
2018-01-10 05:00:00,2018-01-10,15273000,0.0,-2.56,1,0,cold,0.00014477501581792912,0
2018-01-10 06:00:00,2018-01-10,16444000,4.86,-2.56,1,0,cold,0.00011956811985018341,0
2018-01-10 07:00:00,2018-01-10,17776000,22.02,-2.56,1,0,cold,8.521154660368271e-05,0
2018-01-10 08:00:00,2018-01-10,17862000,13.97,-2.56,1,0,cold,0.00010921245872460477,0
2018-01-10 09:00:00,2018-01-10,17599000,21.61,-2.56,1,0,cold,0.0001420354734347389,0
2018-01-10 10:00:00,2018-01-10,17349000,19.91,-2.56,1,0,cold,0.00013570525592859281,0
2018-01-10 11:00:00,2018-01-10,17183000,13.34,-2.56,1,0,cold,0.00011774136720609523,0
2018-01-10 12:00:00,2018-01-10,17097000,13.33,-2.56,1,0,cold,0.00010914448779092072,0
2018-01-10 13:00:00,2018-01-10,17157000,37.91,-2.56,1,0,cold,9.577110221426085e-05,0
2018-01-10 14:00:00,2018-01-10,17490000,31.24,-2.56,1,0,cold,0.000143988697181822,0
2018-01-10 15:00:00,2018-01-10,17736000,6.19,-2.56,1,0,cold,0.00015138615272756342,0
2018-01-10 16:00:00,2018-01-10,18085000,5.75,-2.56,1,0,cold,0.00012785583910662702,0
2018-01-10 17:00:00,2018-01-10,19154000,28.69,-2.56,1,0,cold,0.00010942477542772129,0
2018-01-10 18:00:00,2018-01-10,18712000,29.48,-2.56,1,0,cold,0.00016841045682304372,0
2018-01-10 19:00:00,2018-01-10,18470000,12.84,-2.56,1,0,cold,0.00014865481519735115,0
2018-01-10 20:00:00,2018-01-10,18085000,8.21,-2.56,1,0,cold,0.00011190021335533906,0
2018-01-10 21:00:00,2018-01-10,17325000,5.23,-2.56,1,0,cold,0.0001010608838523363,0
2018-01-10 22:00:00,2018-01-10,16291000,4.78,-2.56,1,0,cold,0.00011458651836507453,0
2018-01-10 23:00:00,2018-01-10,15168000,2.39,-2.56,1,0,cold,0.0001233455585243762,0
2018-01-11 00:00:00,2018-01-11,14338000,0.0,3.1100000000000003,0,0,none,0.00016631995577148477,0
2018-01-11 01:00:00,2018-01-11,13821000,0.0,3.1100000000000003,0,0,none,0.00021952047129463175,0
2018-01-11 02:00:00,2018-01-11,13386000,0.0,3.1100000000000003,0,0,none,0.00022635200085277508,0
2018-01-11 03:00:00,2018-01-11,13218000,0.0,3.1100000000000003,0,0,none,0.0001748702368338369,0
2018-01-11 04:00:00,2018-01-11,13289000,0.0,3.1100000000000003,0,0,none,0.0001494394652909982,0
2018-01-11 05:00:00,2018-01-11,13771000,0.0,3.1100000000000003,0,0,none,0.0001713330360999367,0
2018-01-11 06:00:00,2018-01-11,15146000,0.51,3.1100000000000003,0,0,none,0.0001985928809930908,0
2018-01-11 07:00:00,2018-01-11,16540000,6.23,3.1100000000000003,0,0,none,0.00019685232817191615,0
2018-01-11 08:00:00,2018-01-11,16828000,0.0,3.1100000000000003,0,0,none,0.00019733301731826656,0
2018-01-11 09:00:00,2018-01-11,16789000,0.0,3.1100000000000003,0,0,none,0.0002654366090439513,0
2018-01-11 10:00:00,2018-01-11,16797000,9.2,3.1100000000000003,0,0,none,0.0002682463610075724,0
2018-01-11 11:00:00,2018-01-11,16549000,2.72,3.1100000000000003,0,0,none,0.00028294014205246476,0
2018-01-11 12:00:00,2018-01-11,16459000,0.0,3.1100000000000003,0,0,none,0.0002446111655058772,0
2018-01-11 13:00:00,2018-01-11,16492000,10.16,3.1100000000000003,0,0,none,0.00020474293665082545,0
2018-01-11 14:00:00,2018-01-11,16619000,6.02,3.1100000000000003,0,0,none,0.00023883153727164626,0
2018-01-11 15:00:00,2018-01-11,16858000,6.63,3.1100000000000003,0,0,none,0.0002456310842903744,0
2018-01-11 16:00:00,2018-01-11,17375000,37.6,3.1100000000000003,0,0,none,0.00020649294132633794,0
2018-01-11 17:00:00,2018-01-11,18255000,18.28,3.1100000000000003,0,0,none,0.00015604853577774112,0
2018-01-11 18:00:00,2018-01-11,17915000,10.21,3.1100000000000003,0,0,none,0.00023935826195975712,0
2018-01-11 19:00:00,2018-01-11,17828000,13.58,3.1100000000000003,0,0,none,0.00022518547429335777,0
2018-01-11 20:00:00,2018-01-11,17481000,19.5,3.1100000000000003,0,0,none,0.00014484842349400136,0
2018-01-11 21:00:00,2018-01-11,16772000,15.81,3.1100000000000003,0,0,none,0.00013633488484890224,0
2018-01-11 22:00:00,2018-01-11,15708000,12.12,3.1100000000000003,0,0,none,0.000162002362804248,0
2018-01-11 23:00:00,2018-01-11,14433000,0.0,3.1100000000000003,0,0,none,0.00013746061267993205,0
2018-01-12 00:00:00,2018-01-12,13692000,0.43,-2.1625,1,0,cold,0.00014692710516178462,0
2018-01-12 01:00:00,2018-01-12,13150000,0.0,-2.1625,1,0,cold,0.0001697155740759068,0
2018-01-12 02:00:00,2018-01-12,12942000,0.0,-2.1625,1,0,cold,0.00016419744107034796,0
2018-01-12 03:00:00,2018-01-12,12974000,0.0,-2.1625,1,0,cold,0.00015350740765802647,0
2018-01-12 04:00:00,2018-01-12,13082000,6.83,-2.1625,1,0,cold,0.0001683710094043027,0
2018-01-12 05:00:00,2018-01-12,13772000,0.43,-2.1625,1,0,cold,0.00014109641169336544,0
2018-01-12 06:00:00,2018-01-12,14724000,0.0,-2.1625,1,0,cold,0.00012577368899304938,0
2018-01-12 07:00:00,2018-01-12,16170000,15.79,-2.1625,1,0,cold,0.00013446483272726618,0
2018-01-12 08:00:00,2018-01-12,16875000,115.99,-2.1625,1,0,cold,0.0001424599416668733,0
2018-01-12 09:00:00,2018-01-12,17088000,136.13,-2.1625,1,0,cold,0.0001678391645047668,0
2018-01-12 10:00:00,2018-01-12,17374000,55.62,-2.1625,1,0,cold,0.00018526316277496445,0
2018-01-12 11:00:00,2018-01-12,17628000,78.89,-2.1625,1,0,cold,0.00020476900157554117,0
2018-01-12 12:00:00,2018-01-12,17643000,65.22,-2.1625,1,0,cold,0.0001965794522770657,0
2018-01-12 13:00:00,2018-01-12,17922000,13.69,-2.1625,1,0,cold,0.00018231423585011888,0
2018-01-12 14:00:00,2018-01-12,17765000,18.91,-2.1625,1,0,cold,0.0002021425640566952,0
2018-01-12 15:00:00,2018-01-12,17849000,15.55,-2.1625,1,0,cold,0.00019193988240017533,0
